0 0 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.333333507180E-02 1
1 0 -1.232923590578E-03 -6.359241437167E-03 6.477657705545E-03 3.344332799315E-02 1
2 0 -2.629727823660E-03 -1.381133310497E-02 1.405945885926E-02 3.344183787704E-02 1
3 0 -2.269688062370E-03 -1.503722183406E-02 1.520754769444E-02 3.344174474478E-02 1
4 0 -9.473472164245E-05 -1.202704850584E-02 1.202742196620E-02 3.345765173435E-02 1
5 0 2.773048123345E-03 -1.098031178117E-02 1.132506225258E-02 3.345991671085E-02 1
6 0 5.303768441081E-03 -9.384174831212E-03 1.077927183360E-02 3.345894068480E-02 1
7 0 7.741768378764E-03 -8.407833054662E-03 1.142920088023E-02 3.346343338490E-02 1
8 0 1.005414407700E-02 -7.441619411111E-03 1.250853762031E-02 3.346651419997E-02 1
9 0 1.217764988542E-02 -6.792005617172E-03 1.394369080663E-02 3.346700221300E-02 1
10 0 1.413929555565E-02 -6.139609962702E-03 1.541474927217E-02 3.346992656589E-02 1
11 0 1.600913330913E-02 -5.635411012918E-03 1.697204262018E-02 3.347418457270E-02 1
12 0 1.776943728328E-02 -5.150466691703E-03 1.850081607699E-02 3.347715735435E-02 1
13 0 1.946263015270E-02 -4.749155603349E-03 2.003368362784E-02 3.348057717085E-02 1
14 0 2.112611569464E-02 -4.363326355815E-03 2.157200500369E-02 3.348563611507E-02 1
15 0 2.277238667011E-02 -4.022188019007E-03 2.312486991286E-02 3.349073231220E-02 1
16 0 2.440921589732E-02 -3.699176479131E-03 2.468792721629E-02 3.349553048611E-02 1
17 0 2.607308141887E-02 -3.413204336539E-03 2.629554271698E-02 3.350111842155E-02 1
18 0 2.778005041182E-02 -3.145661437884E-03 2.795758098364E-02 3.350723907351E-02 1
19 0 2.953301556408E-02 -2.906610025093E-03 2.967570349574E-02 3.351307287812E-02 1
20 0 3.134137392044E-02 -2.692314563319E-03 3.145680204034E-02 3.351888060570E-02 1
21 0 3.322004899383E-02 -2.508691046387E-03 3.331463783979E-02 3.352487459779E-02 1
22 0 3.516945615411E-02 -2.350478898734E-03 3.524791449308E-02 3.353062272072E-02 1
23 0 3.718793392181E-02 -2.221643924713E-03 3.725423663855E-02 3.353585302830E-02 1
24 0 3.927730023861E-02 -2.120543969795E-03 3.933450207114E-02 3.354071453214E-02 1
25 0 4.143745824695E-02 -2.047036774457E-03 4.148798808455E-02 3.354509919882E-02 1
26 0 4.366243258119E-02 -1.996950479224E-03 4.370807483792E-02 3.354873135686E-02 1
27 0 4.594687372446E-02 -1.969656674191E-03 4.598907381296E-02 3.355158492923E-02 1
28 0 4.828726872802E-02 -1.961905742064E-03 4.832711070776E-02 3.355367481709E-02 1
29 0 5.067776143551E-02 -1.970331184566E-03 5.071604996920E-02 3.355490788817E-02 1
30 0 5.311092361808E-02 -1.991300377995E-03 5.314823985100E-02 3.355514258146E-02 1
31 0 5.558047071099E-02 -2.022237284109E-03 5.561724677682E-02 3.355449438095E-02 1
32 0 5.808024108410E-02 -2.059989608824E-03 5.811676010489E-02 3.355291113257E-02 1
33 0 6.060303002596E-02 -2.101744990796E-03 6.063946336508E-02 3.355040401220E-02 1
34 0 6.314199417830E-02 -2.145466860384E-03 6.317843496799E-02 3.354697674513E-02 1
35 0 6.569052487612E-02 -2.189162187278E-03 6.572699546814E-02 3.354271501303E-02 1
36 0 6.824214011431E-02 -2.231476362795E-03 6.827861070633E-02 3.353763744235E-02 1
37 0 7.078977674246E-02 -2.271116012707E-03 7.082620263100E-02 3.353178128600E-02 1
38 0 7.332732528448E-02 -2.307738643140E-03 7.336363196373E-02 3.352522104979E-02 1
39 0 7.584875822067E-02 -2.340988023207E-03 7.588487863541E-02 3.351803869009E-02 1
40 0 7.834892719984E-02 -2.370416419581E-03 7.838477194309E-02 3.351029753685E-02 1
41 0 8.082180470228E-02 -2.396229188889E-03 8.085732161999E-02 3.350206092000E-02 1
42 0 8.326222002506E-02 -2.418588846922E-03 8.329734206200E-02 3.349339589477E-02 1
43 0 8.566560596228E-02 -2.438056981191E-03 8.570029586554E-02 3.348439931870E-02 1
44 0 8.802777528763E-02 -2.454725559801E-03 8.806199580431E-02 3.347514942288E-02 1
45 0 9.034488350153E-02 -2.469359664246E-03 9.037861973047E-02 3.346565365791E-02 1
46 0 9.261333942413E-02 -2.482274081558E-03 9.264659881592E-02 3.345603495836E-02 1
47 0 9.483052045107E-02 -2.494032727554E-03 9.486331045628E-02 3.344633057714E-02 1
48 0 9.699365496635E-02 -2.505009062588E-03 9.702599793673E-02 3.343662247062E-02 1
49 0 9.910041093826E-02 -2.515880391002E-03 9.913233667612E-02 3.342697769403E-02 1
50 0 1.011489629745E-01 -2.526767784730E-03 1.011805161834E-01 3.341741859913E-02 1
51 0 1.031377315521E-01 -2.538213739172E-03 1.031689569354E-01 3.340801596642E-02 1
52 0 1.050656735897E-01 -2.550604054704E-03 1.050966307521E-01 3.339881077409E-02 1
53 0 1.069320589304E-01 -2.563966671005E-03 1.069628000259E-01 3.338984027505E-02 1
54 0 1.087354719639E-01 -2.578868297860E-03 1.087660491467E-01 3.338117152452E-02 1
