133:	1.438727835193E-03
134:	1.454277080484E-03
135:	1.469890819862E-03
136:	1.485562301241E-03
137:	1.501296763308E-03
138:	1.517088385299E-03
139:	1.532939379103E-03
140:	1.548849511892E-03
141:	1.564815407619E-03
142:	1.580841955729E-03
143:	1.596919493750E-03
144:	1.613052794710E-03
145:	1.629240461625E-03
146:	1.645481097512E-03
147:	1.661772606894E-03
148:	1.678117318079E-03
149:	1.694511971436E-03
150:	1.710959011689E-03
151:	1.727451686747E-03
152:	1.743992441334E-03
153:	1.760580111295E-03
154:	1.777212833986E-03
155:	1.793894567527E-03
156:	1.810614834540E-03
157:	1.827382249758E-03
158:	1.844193204306E-03
159:	1.861043740064E-03
160:	1.877933042124E-03
161:	1.894868561067E-03
162:	1.911836559884E-03
163:	1.928844954818E-03
164:	1.945887692273E-03
165:	1.962966518477E-03
166:	1.980084460229E-03
167:	1.997232437134E-03
168:	2.014414407313E-03
169:	2.031629206613E-03
170:	2.048871247098E-03
171:	2.066146116704E-03
172:	2.083448925987E-03
173:	2.100778743625E-03
174:	2.118136035278E-03
175:	2.135519171134E-03
176:	2.152927918360E-03
177:	2.170358086005E-03
178:	2.187810838223E-03
179:	2.205287106335E-03
180:	2.222782699391E-03
181:	2.240294823423E-03
182:	2.257825573906E-03
183:	2.275374718010E-03
184:	2.292941557243E-03
185:	2.310517942533E-03
186:	2.328108064830E-03
187:	2.345709828660E-03
188:	2.363321371377E-03
189:	2.380945254117E-03
190:	2.398571930826E-03
191:	2.416207455099E-03
192:	2.433851128444E-03
193:	2.451492240652E-03
194:	2.469139872119E-03
195:	2.486785873771E-03
196:	2.504434436560E-03
197:	2.522075548768E-03
198:	2.539715031162E-03
199:	2.557344967499E-03
200:	2.574972109869E-03
201:	2.592588542029E-03
202:	2.610196126625E-03
203:	2.627789741382E-03
204:	2.645375672728E-03
205:	2.662946004421E-03
206:	2.680499805138E-03
207:	2.698037773371E-03
208:	2.715554786846E-03
209:	2.733056200668E-03
210:	2.750530373305E-03
211:	2.767983358353E-03
212:	2.785403281450E-03
213:	2.802801085636E-03
214:	2.820169553161E-03
215:	2.837501233444E-03
216:	2.854799153283E-03
217:	2.872053533792E-03
218:	2.889269031584E-03
219:	2.906435867772E-03
220:	2.923547988757E-03
221:	2.940601436421E-03
222:	2.957590157166E-03
223:	2.974501810968E-03
224:	2.991329412907E-03
225:	3.008065978065E-03
226:	3.024698467925E-03
227:	3.041219664738E-03
228:	3.057616297156E-03
229:	3.073882311583E-03
230:	3.090005833656E-03
231:	3.105976153165E-03
232:	3.121787915006E-03
233:	3.137438558042E-03
234:	3.152915742248E-03
235:	3.168219933286E-03
236:	3.183345310390E-03
237:	3.198294434696E-03
238:	3.213066840544E-03
239:	3.227657405660E-03
240:	3.242081496865E-03
241:	3.256328636780E-03
242:	3.270413493738E-03
243:	3.284343983978E-03
244:	3.298118244857E-03
245:	3.311751643196E-03
246:	3.325244877487E-03
247:	3.338615875691E-03
248:	3.351871157065E-03
249:	3.365015145391E-03
250:	3.378068329766E-03
251:	3.391038626432E-03
252:	3.403928596526E-03
253:	3.416745690629E-03
254:	3.429503180087E-03
255:	3.442200366408E-03
256:	3.454837715253E-03
257:	3.467425704002E-03
258:	3.479959908873E-03
259:	3.492442425340E-03
260:	3.504875814542E-03
261:	3.517254255712E-03
262:	3.529590088874E-03
263:	3.541875630617E-03
264:	3.554120426998E-03
265:	3.566319588572E-03
266:	3.578492440283E-03
267:	3.590614767745E-03
268:	3.602697979659E-03
269:	3.614742076024E-03
270:	3.626737976447E-03
271:	3.638694994152E-03
272:	3.650607075542E-03
273:	3.662475151941E-03
274:	3.674297360703E-03
275:	3.686086973175E-03
276:	3.697824897245E-03
277:	3.709521843120E-03
278:	3.721172688529E-03
279:	3.732783487067E-03
280:	3.744354937226E-03
281:	3.755882149562E-03
282:	3.767362330109E-03
283:	3.778800368309E-03
284:	3.790198825300E-03
285:	3.801550948992E-03
286:	3.812864189968E-03
287:	3.824123181403E-03
288:	3.835342824459E-03
289:	3.846512874588E-03
290:	3.857641248032E-03
291:	3.868719562888E-03
292:	3.879751544446E-03
293:	3.890732070431E-03
294:	3.901666495949E-03
295:	3.912557382137E-03
296:	3.923398908228E-03
297:	3.934196662158E-03
298:	3.944948781282E-03
299:	3.955660853535E-03
300:	3.966335207224E-03
301:	3.976981621236E-03
302:	3.987585194409E-03
303:	3.998156171292E-03
304:	4.008688498288E-03
305:	4.019190557301E-03
306:	4.029643256217E-03
307:	4.040056373924E-03
308:	4.050427116454E-03
309:	4.060748498887E-03
310:	4.071029834449E-03
311:	4.081262275577E-03
312:	4.091444890946E-03
313:	4.101574420929E-03
314:	4.111641086638E-03
315:	4.121655598283E-03
316:	4.131606314331E-03
317:	4.141488112509E-03
318:	4.151309840381E-03
319:	4.161057062447E-03
320:	4.170736763626E-03
321:	4.180346615613E-03
322:	4.189883824438E-03
323:	4.199353046715E-03
324:	4.208753816783E-03
325:	4.218085203320E-03
326:	4.227345343679E-03
327:	4.236544016749E-03
328:	4.245670977980E-03
329:	4.254729021341E-03
330:	4.263722803444E-03
331:	4.272652324289E-03
332:	4.281512927264E-03
333:	4.290314391255E-03
334:	4.299052059650E-03
335:	4.307730589062E-03
336:	4.316339734942E-03
337:	4.324889741838E-03
338:	4.333380609751E-03
339:	4.341812338680E-03
340:	4.350188188255E-03
341:	4.358505830169E-03
342:	4.366767592728E-03
343:	4.374972078949E-03
344:	4.383123479784E-03
345:	4.391219932586E-03
346:	4.399270284921E-03
347:	4.407260566950E-03
348:	4.415206611156E-03
349:	4.423106554896E-03
350:	4.430954810232E-03
351:	4.438757430762E-03
352:	4.446516744792E-03
353:	4.454229492694E-03
354:	4.461905919015E-03
355:	4.469537641853E-03
356:	4.477133974433E-03
357:	4.484688863158E-03
358:	4.492204170674E-03
359:	4.499686881900E-03
360:	4.507131874561E-03
361:	4.514551255852E-03
362:	4.521924071014E-03
363:	4.529267549515E-03
364:	4.536574706435E-03
365:	4.543847404420E-03
366:	4.551086574793E-03
367:	4.558290354908E-03
368:	4.565462935716E-03
369:	4.572591278702E-03
370:	4.579693544656E-03
371:	4.586749710143E-03
372:	4.593775607646E-03
373:	4.600771237165E-03
374:	4.607720300555E-03
375:	4.614635836333E-03
376:	4.621512722224E-03
377:	4.628353286535E-03
378:	4.635152872652E-03
379:	4.641926847398E-03
380:	4.648662172258E-03
381:	4.655362106860E-03
382:	4.662030842155E-03
383:	4.668663255870E-03
384:	4.675259813666E-03
385:	4.681824706495E-03
386:	4.688362590969E-03
387:	4.694867879152E-03
388:	4.701339639723E-03
389:	4.707779735327E-03
390:	4.714193753898E-03
391:	4.720585420728E-03
392:	4.726945888251E-03
393:	4.733278416097E-03
394:	4.739590920508E-03
395:	4.745879210532E-03
396:	4.752150736749E-03
397:	4.758390597999E-03
398:	4.764619283378E-03
399:	4.770825617015E-03
400:	4.777014255524E-03
401:	4.783192183822E-03
402:	4.789356142282E-03
403:	4.795503802598E-03
404:	4.801636561751E-03
405:	4.807757213712E-03
406:	4.813874140382E-03
407:	4.819973837584E-03
408:	4.826070740819E-03
409:	4.832160659134E-03
410:	4.838247783482E-03
411:	4.844331648201E-03
412:	4.850410390645E-03
413:	4.856488201767E-03
414:	4.862571600825E-03
415:	4.868660587817E-03
416:	4.874744918197E-03
417:	4.880852065980E-03
418:	4.886960145086E-03
419:	4.893078934401E-03
420:	4.899210296571E-03
421:	4.905351437628E-03
422:	4.911515396088E-03
423:	4.917690530419E-03
424:	4.923881031573E-03
425:	4.930093884468E-03
426:	4.936332814395E-03
427:	4.942589439452E-03
428:	4.948866553605E-03
429:	4.955161828548E-03
430:	4.961489234120E-03
431:	4.967838060111E-03
432:	4.974214825779E-03
433:	4.980618599802E-03
434:	4.987049847841E-03
435:	4.993513692170E-03
436:	5.000000353903E-03
437:	5.006517283618E-03
438:	5.013067275286E-03
439:	5.019641947001E-03
440:	5.026244558394E-03
441:	5.032896995544E-03
442:	5.039572250098E-03
443:	5.046278238297E-03
444:	5.053017288446E-03
445:	5.059798713773E-03
446:	5.066612269729E-03
447:	5.073463078588E-03
448:	5.080340895802E-03
449:	5.087265744805E-03
450:	5.094215739518E-03
451:	5.101208575070E-03
452:	5.108228418976E-03
453:	5.115285515785E-03
454:	5.122382659465E-03
455:	5.129511002451E-03
456:	5.136677529663E-03
457:	5.143872927874E-03
458:	5.151103250682E-03
459:	5.158375483006E-03
460:	5.165676120669E-03
461:	5.173009820282E-03
462:	5.180375650525E-03
463:	5.187781993300E-03
464:	5.195221863687E-03
465:	5.202699918300E-03
466:	5.210211034864E-03
467:	5.217765923589E-03
468:	5.225349683315E-03
469:	5.232974421233E-03
470:	5.240625701845E-03
471:	5.248323548585E-03
472:	5.256045144051E-03
473:	5.263799801469E-03
474:	5.271578673273E-03
475:	5.279388744384E-03
476:	5.287240259349E-03
477:	5.295101087540E-03
478:	5.303013138473E-03
479:	5.310962442309E-03
480:	5.318951793015E-03
481:	5.326994694769E-03
482:	5.335080903023E-03
483:	5.343207158148E-03
484:	5.351384170353E-03
485:	5.359603092074E-03
486:	5.367856938392E-03
487:	5.376144312322E-03
488:	5.384468939155E-03
489:	5.392829887569E-03
490:	5.401207599789E-03
491:	5.409622099251E-03
492:	5.418050568551E-03
493:	5.426495335996E-03
494:	5.434951744974E-03
495:	5.443425849080E-03
496:	5.451901815832E-03
497:	5.460382904857E-03
498:	5.468860268593E-03
499:	5.477335304022E-03
500:	5.485810805112E-03
501:	5.494276527315E-03
502:	5.502738524228E-03
503:	5.511196330190E-03
504:	5.519648548216E-03
505:	5.528093315661E-03
506:	5.536524578929E-03
507:	5.544946063310E-03
508:	5.553361028433E-03
509:	5.561763420701E-03
510:	5.570152774453E-03
511:	5.578526761383E-03
512:	5.586886778474E-03
513:	5.595237016678E-03
514:	5.603574216366E-03
515:	5.611894652247E-03
516:	5.620198324323E-03
517:	5.628486163914E-03
518:	5.636762361974E-03
519:	5.645017605275E-03
520:	5.653264932334E-03
521:	5.661491304636E-03
522:	5.669712554663E-03
523:	5.677910987288E-03
524:	5.686100106686E-03
525:	5.694274790585E-03
526:	5.702436435968E-03
527:	5.710584577173E-03
528:	5.718719214201E-03
529:	5.726849194616E-03
530:	5.734959617257E-03
531:	5.743061192334E-03
532:	5.751156713814E-03
533:	5.759240593761E-03
534:	5.767318885773E-03
535:	5.775382276624E-03
536:	5.783442873508E-03
537:	5.791496019810E-03
538:	5.799539387226E-03
539:	5.807579495013E-03
540:	5.815611220896E-03
541:	5.823641084135E-03
542:	5.831675603986E-03
543:	5.839691963047E-03
544:	5.847712978721E-03
545:	5.855720955878E-03
546:	5.863737314939E-03
547:	5.871746223420E-03
548:	5.879752803594E-03
549:	5.887762177736E-03
550:	5.895761772990E-03
551:	5.903764627874E-03
552:	5.911765154451E-03
553:	5.919775925577E-03
554:	5.927775986493E-03
555:	5.935777444392E-03
556:	5.943781230599E-03
557:	5.951788276434E-03
558:	5.959790199995E-03
559:	5.967798642814E-03
560:	5.975809879601E-03
561:	5.983815994114E-03
562:	5.991824436933E-03
563:	5.999850574881E-03
564:	6.007861811668E-03
565:	6.015882827342E-03
566:	6.023902911693E-03
567:	6.031924858689E-03
568:	6.039944011718E-03
569:	6.047974806279E-03
570:	6.055992562324E-03
571:	6.064019631594E-03
572:	6.072046235204E-03
573:	6.080072373152E-03
574:	6.088095717132E-03
575:	6.096131168306E-03
576:	6.104153115302E-03
577:	6.112178787589E-03
578:	6.120202597231E-03
579:	6.128220818937E-03
580:	6.136254873127E-03
581:	6.144274026155E-03
582:	6.152297370136E-03
583:	6.160328630358E-03
584:	6.168352905661E-03
585:	6.176383234560E-03
586:	6.184408906847E-03
587:	6.192455533892E-03
588:	6.200499366969E-03
589:	6.208554375917E-03
590:	6.216621492058E-03
591:	6.224705372006E-03
592:	6.232808809727E-03
593:	6.240950897336E-03
594:	6.249129772186E-03
595:	6.257334724069E-03
596:	6.265588570386E-03
597:	6.273863371462E-03
598:	6.282162852585E-03
599:	6.290490739048E-03
600:	6.298820022494E-03
601:	6.307191215456E-03
602:	6.315579637885E-03
603:	6.323990412056E-03
604:	6.332429591566E-03
605:	6.340879015625E-03
606:	6.349371746182E-03
607:	6.357869599015E-03
608:	6.366413086653E-03
609:	6.374971009791E-03
610:	6.383561063558E-03
611:	6.392167415470E-03
612:	6.400815676898E-03
613:	6.409483961761E-03
614:	6.418189499527E-03
615:	6.426913198084E-03
616:	6.435669027269E-03
617:	6.444449070841E-03
618:	6.453268695623E-03
619:	6.462113931775E-03
620:	6.470983847976E-03
621:	6.479891017079E-03
622:	6.488819140941E-03
623:	6.497797090560E-03
624:	6.506784819067E-03
625:	6.515809334815E-03
626:	6.524858996272E-03
627:	6.533960811794E-03
628:	6.543077062815E-03
629:	6.552227772772E-03
630:	6.561415269971E-03
631:	6.570629309863E-03
632:	6.579873617738E-03
633:	6.589130964130E-03
634:	6.598442792892E-03
635:	6.607769057155E-03
636:	6.617126520723E-03
637:	6.626499816775E-03
638:	6.635916884989E-03
639:	6.645340006799E-03
640:	6.654801312834E-03
641:	6.664271466434E-03
642:	6.673778407276E-03
643:	6.683303508908E-03
644:	6.692834664136E-03
645:	6.702409591526E-03
646:	6.711990106851E-03
647:	6.721591111273E-03
648:	6.731216330081E-03
649:	6.740844808519E-03
650:	6.750501692295E-03
651:	6.760169286281E-03
652:	6.769855972379E-03
653:	6.779565010220E-03
654:	6.789269857109E-03
655:	6.799005437642E-03
656:	6.808736361563E-03
657:	6.818493828177E-03
658:	6.828258279711E-03
659:	6.838016677648E-03
660:	6.847807671875E-03
661:	6.857590284199E-03
662:	6.867398973554E-03
663:	6.877196487039E-03
664:	6.887012161314E-03
665:	6.896820385009E-03
666:	6.906647700816E-03
667:	6.916454527527E-03
668:	6.926268804818E-03
669:	6.936085410416E-03
670:	6.945895962417E-03
671:	6.955703720450E-03
672:	6.965511944145E-03
673:	6.975304335356E-03
674:	6.985104177147E-03
675:	6.994870025665E-03
676:	7.004655897617E-03
677:	7.014428731054E-03
678:	7.024179678410E-03
679:	7.033922243863E-03
680:	7.043655961752E-03
681:	7.053398527205E-03
682:	7.063117343932E-03
683:	7.072832901031E-03
684:	7.082542870194E-03
685:	7.092251908034E-03
686:	7.101967465132E-03
687:	7.111658342183E-03
688:	7.121375296265E-03
689:	7.131082005799E-03
690:	7.140808273107E-03
691:	7.150548044592E-03
692:	7.160296663642E-03
693:	7.170071825385E-03
694:	7.179863750935E-03
695:	7.189658470452E-03
696:	7.199481129646E-03
697:	7.209290284663E-03
698:	7.219112012535E-03
699:	7.228924892843E-03
700:	7.238733116537E-03
701:	7.248504087329E-03
702:	7.258275523782E-03
703:	7.268030662090E-03
704:	7.277744822204E-03
705:	7.287442218512E-03
706:	7.297100499272E-03
707:	7.306728046387E-03
708:	7.316322065890E-03
709:	7.325862534344E-03
710:	7.335372269154E-03
711:	7.344843354076E-03
712:	7.354259490967E-03
713:	7.363636977971E-03
714:	7.372956722975E-03
715:	7.382239215076E-03
716:	7.391470018774E-03
717:	7.400646805763E-03
718:	7.409773301333E-03
719:	7.418859284371E-03
720:	7.427876349539E-03
721:	7.436845917255E-03
722:	7.445775438100E-03
723:	7.454633712769E-03
724:	7.463450543582E-03
725:	7.472212426364E-03
726:	7.480912376195E-03
727:	7.489575538784E-03
728:	7.498173043132E-03
729:	7.506728637964E-03
730:	7.515237201005E-03
731:	7.523694075644E-03
732:	7.532095536590E-03
733:	7.540449965745E-03
734:	7.548747118562E-03
735:	7.557000964880E-03
736:	7.565212436020E-03
737:	7.573365699500E-03
738:	7.581470999867E-03
739:	7.589536719024E-03
740:	7.597560528666E-03
741:	7.605529390275E-03
742:	7.613463327289E-03
743:	7.621348835528E-03
744:	7.629200350493E-03
745:	7.637008093297E-03
746:	7.644767872989E-03
747:	7.652505766600E-03
748:	7.660208735615E-03
749:	7.667861878872E-03
750:	7.675498258322E-03
751:	7.683105766773E-03
752:	7.690682541579E-03
753:	7.698243949562E-03
754:	7.705789990723E-03
755:	7.713318336755E-03
756:	7.720835506916E-03
757:	7.728318683803E-03
758:	7.735792081803E-03
759:	7.743241265416E-03
760:	7.750671822578E-03
761:	7.758067455143E-03
762:	7.765449117869E-03
763:	7.772792130709E-03
764:	7.780112326145E-03
765:	7.787402719259E-03
766:	7.794674951583E-03
767:	7.801908999681E-03
768:	7.809122093022E-03
769:	7.816274650395E-03
770:	7.823430933058E-03
771:	7.830515503883E-03
772:	7.837596349418E-03
773:	7.844636216760E-03
774:	7.851647213101E-03
775:	7.858606055379E-03
776:	7.865558378398E-03
777:	7.872446440160E-03
778:	7.879319600761E-03
779:	7.886128500104E-03
780:	7.892912253737E-03
781:	7.899663411081E-03
782:	7.906362414360E-03
783:	7.913024164736E-03
784:	7.919655181468E-03
785:	7.926221936941E-03
786:	7.932763546705E-03
787:	7.939248345792E-03
788:	7.945692166686E-03
789:	7.952074520290E-03
790:	7.958431728184E-03
791:	7.964725606143E-03
792:	7.970970124006E-03
793:	7.977172732353E-03
794:	7.983313873410E-03
795:	7.989406585693E-03
796:	7.995441555977E-03
797:	8.001423440874E-03
798:	8.007337339222E-03
799:	8.013213984668E-03
800:	8.019010536373E-03
801:	8.024738170207E-03
802:	8.030425757170E-03
803:	8.036022074521E-03
804:	8.041562512517E-03
805:	8.047029376030E-03
806:	8.052426390350E-03
807:	8.057755418122E-03
808:	8.063002489507E-03
809:	8.068190887570E-03
810:	8.073288016021E-03
811:	8.078336715698E-03
812:	8.083301596344E-03
813:	8.088192902505E-03
814:	8.092997595668E-03
815:	8.097734302282E-03
816:	8.102407678962E-03
817:	8.107001893222E-03
818:	8.111526258290E-03
819:	8.115971460938E-03
820:	8.120347745717E-03
821:	8.124655112624E-03
822:	8.128894492984E-03
823:	8.133055642247E-03
824:	8.137154392898E-03
825:	8.141178637743E-03
826:	8.145141415298E-03
827:	8.149032481015E-03
828:	8.152861148119E-03
829:	8.156614378095E-03
830:	8.160291239619E-03
831:	8.163924328983E-03
832:	8.167468942702E-03
833:	8.170966990292E-03
834:	8.174390532076E-03
835:	8.177746087313E-03
836:	8.181033656001E-03
837:	8.184264414012E-03
838:	8.187428116798E-03
839:	8.190534077585E-03
840:	8.193566463888E-03
841:	8.196542039514E-03
842:	8.199452422559E-03
843:	8.202312514186E-03
844:	8.205113001168E-03
845:	8.207851089537E-03
846:	8.210537955165E-03
847:	8.213156834245E-03
848:	8.215725421906E-03
849:	8.218228816986E-03
850:	8.220665156841E-03
851:	8.223037235439E-03
852:	8.225357159972E-03
853:	8.227613754570E-03
854:	8.229826577008E-03
855:	8.231970481575E-03
856:	8.234060369432E-03
857:	8.236092515290E-03
858:	8.238060399890E-03
859:	8.239990100265E-03
860:	8.241842500865E-03
861:	8.243672549725E-03
862:	8.245429024100E-03
863:	8.247140794992E-03
864:	8.248802274466E-03
865:	8.250419981778E-03
866:	8.251980878413E-03
867:	8.253507316113E-03
868:	8.254989050329E-03
869:	8.256437256932E-03
870:	8.257843554020E-03
871:	8.259211666882E-03
872:	8.260554634035E-03
873:	8.261851035058E-03
874:	8.263119496405E-03
875:	8.264347910881E-03
876:	8.265551179647E-03
877:	8.266719058156E-03
878:	8.267874829471E-03
879:	8.268979378045E-03
880:	8.270067162812E-03
881:	8.271129801869E-03
882:	8.272167295218E-03
883:	8.273177780211E-03
884:	8.274169638753E-03
885:	8.275132626295E-03
886:	8.276089094579E-03
887:	8.277011103928E-03
888:	8.277911692858E-03
889:	8.278809487820E-03
890:	8.279682137072E-03
891:	8.280541747808E-03
892:	8.281395770609E-03
893:	8.282234892249E-03
894:	8.283077739179E-03
895:	8.283887989819E-03
896:	8.284701034427E-03
897:	8.285508491099E-03
898:	8.286298252642E-03
899:	8.287089876831E-03
900:	8.287859149277E-03
901:	8.288643322885E-03
902:	8.289425633848E-03
903:	8.290199562907E-03
904:	8.290955796838E-03
905:	8.291718550026E-03
906:	8.292455226183E-03
907:	8.293188177049E-03
908:	8.293909952044E-03
909:	8.294640108943E-03
910:	8.295342326164E-03
911:	8.296047337353E-03
912:	8.296744897962E-03
913:	8.297423832119E-03
914:	8.298100903630E-03
915:	8.298775181174E-03
916:	8.299469016492E-03
917:	8.300139568746E-03
918:	8.300813846290E-03
919:	8.301495574415E-03
920:	8.302182890475E-03
921:	8.302892558277E-03
922:	8.303620852530E-03
923:	8.304347284138E-03
924:	8.305095136166E-03
925:	8.305880241096E-03
926:	8.306695148349E-03
927:	8.307534269989E-03
928:	8.308411575854E-03
929:	8.309327065945E-03
930:	8.310281671584E-03
931:	8.311300538480E-03
932:	8.312382735312E-03
933:	8.313508704305E-03
934:	8.314719423652E-03
935:	8.316002786160E-03
936:	8.317371830344E-03
937:	8.318806067109E-03
938:	8.320311084390E-03
939:	8.321879431605E-03
940:	8.323521353304E-03
941:	8.325207047164E-03
942:	8.326961658895E-03
943:	8.328754454851E-03
944:	8.330603130162E-03
945:	8.332512341440E-03
946:	8.334467187524E-03
947:	8.336468599737E-03
948:	8.338526822627E-03
949:	8.340637199581E-03
950:	8.342832326889E-03
951:	8.345046080649E-03
952:	8.347342722118E-03
953:	8.349687792361E-03
954:	8.352095261216E-03
955:	8.354553952813E-03
956:	8.357079699636E-03
957:	8.359655737877E-03
958:	8.362302556634E-03
959:	8.365008980036E-03
960:	8.367773145437E-03
961:	8.370598778129E-03
962:	8.373495191336E-03
963:	8.376456797123E-03
964:	8.379479870200E-03
965:	8.382565341890E-03
966:	8.385715074837E-03
967:	8.388923481107E-03
968:	8.392211049795E-03
969:	8.395549841225E-03
970:	8.398956619203E-03
971:	8.402422070503E-03
972:	8.405950851738E-03
973:	8.409550413489E-03
974:	8.413220755756E-03
975:	8.416957221925E-03
976:	8.420757018030E-03
977:	8.424627594650E-03
978:	8.428559638560E-03
979:	8.432551287115E-03
980:	8.436605334282E-03
981:	8.440749719739E-03
982:	8.444942533970E-03
983:	8.449208922684E-03
984:	8.453527465463E-03
985:	8.457929827273E-03
986:	8.462403900921E-03
987:	8.466938510537E-03
988:	8.471542969346E-03
989:	8.476218208671E-03
990:	8.480953983963E-03
991:	8.485768921673E-03
992:	8.490643464029E-03
993:	8.495590649545E-03
994:	8.500621654093E-03
995:	8.505701087415E-03
996:	8.510851301253E-03
997:	8.516077883542E-03
998:	8.521378040314E-03
999:	8.526736870408E-03
1000:	8.532153442502E-03
1001:	8.537642657757E-03
1002:	8.543214760721E-03
1003:	8.548839017749E-03
1004:	8.554528467357E-03
1005:	8.560276590288E-03
1006:	8.566112257540E-03
1007:	8.572006598115E-03
1008:	8.577956818044E-03
1009:	8.583982475102E-03
1010:	8.590077981353E-03
1011:	8.596220985055E-03
1012:	8.602418005466E-03
1013:	8.608711883426E-03
1014:	8.615035563707E-03
1015:	8.621441200376E-03
1016:	8.627925999463E-03
1017:	8.634463883936E-03
1018:	8.641049265862E-03
1019:	8.647724054754E-03
1020:	8.654441684484E-03
1021:	8.661231026053E-03
1022:	8.668086491525E-03
1023:	8.675014600158E-03
1024:	8.682002313435E-03
1025:	8.689034730196E-03
1026:	8.696152828634E-03
1027:	8.703312836587E-03
1028:	8.710542693734E-03
1029:	8.717835880816E-03
1030:	8.725200779736E-03
1031:	8.732622489333E-03
1032:	8.740093559027E-03
1033:	8.747637271881E-03
1034:	8.755244314671E-03
1035:	8.762888610363E-03
1036:	8.770612068474E-03
1037:	8.778388611972E-03
1038:	8.786206133664E-03
1039:	8.794101886451E-03
1040:	8.802029304206E-03
1041:	8.810012601316E-03
1042:	8.818062953651E-03
1043:	8.826143108308E-03
1044:	8.834296837449E-03
1045:	8.842472918332E-03
1046:	8.850709535182E-03
1047:	8.858997374773E-03
1048:	8.867339231074E-03
1049:	8.875699713826E-03
1050:	8.884116075933E-03
1051:	8.892574347556E-03
1052:	8.901083841920E-03
1053:	8.909613825381E-03
1054:	8.918192237616E-03
1055:	8.926818147302E-03
1056:	8.935474790633E-03
1057:	8.944163098931E-03
1058:	8.952891454101E-03
1059:	8.961651474237E-03
1060:	8.970455266535E-03
1061:	8.979305624962E-03
1062:	8.988155983388E-03
1063:	8.997052907944E-03
1064:	9.005992673337E-03
1065:	9.014953859150E-03
1066:	9.023954160511E-03
1067:	9.032993577421E-03
1068:	9.042042307556E-03
1069:	9.051126427948E-03
1070:	9.060226380825E-03
